transaction_id,user_id,amount,transaction_type,device_type,location,time_of_day,transaction_hour,is_international,previous_transactions,failed_transactions,account_age_days,is_fraud,Date,Transaction Platform
T04549,U720,292545.2,online,tablet,Kolkata,morning,8,0,119,Yes,572,0,18/07/2022,Others
T04550,U498,115552.91,POS,desktop,Dubai,evening,18,1,114,Yes,154,1,04/06/2020,PhonePe
T04551,U417,48769.8,transfer,mobile,Dubai,night,2,1,135,Yes,858,1,24/12/2024,GPay
T04552,U397,137269.66,POS,desktop,Pune,night,2,0,142,No,551,0,13/09/2024,Others
T04553,U639,86954.58,transfer,tablet,New York,evening,17,1,161,Yes,428,0,16/01/2021,PhonePe
T04554,U610,233273.86,online,tablet,Singapore,afternoon,14,1,104,Yes,913,1,26/08/2016,Paytm
T04555,U140,44068.78,ATM,mobile,New York,morning,8,1,171,Yes,121,0,23/08/2017,PhonePe
T04556,U251,231858.31,ATM,desktop,Kolkata,morning,11,0,152,Yes,372,0,26/07/2021,PhonePe
T04557,U481,109204.63,POS,desktop,Pune,evening,19,0,151,Yes,387,1,16/12/2024,Paytm
T04558,U467,282337.99,ATM,mobile,Mumbai,night,0,0,195,Yes,723,0,03/01/2025,Paytm
T04559,U147,114956.95,POS,mobile,Bangalore,morning,8,0,148,Yes,663,1,18/06/2021,PhonePe
T04560,U648,296955.92,ATM,desktop,Delhi,morning,8,0,124,No,826,0,16/07/2025,PhonePe
T04561,U663,204873.35,POS,desktop,Dubai,morning,11,1,109,Yes,798,1,16/11/2018,BharatPe
T04562,U274,76872.97,online,mobile,Pune,morning,7,0,106,Yes,864,1,15/06/2016,Paypal
T04563,U365,113524.01,transfer,mobile,New York,night,21,1,59,Yes,405,1,16/07/2025,BharatPe
T04564,U644,73161.42,ATM,tablet,Dubai,night,1,1,109,Yes,998,1,15/01/2016,Paytm
T04565,U734,118452.95,online,mobile,Mumbai,morning,10,0,18,Yes,727,1,28/04/2023,GPay
T04566,U588,229029.76,online,desktop,London,evening,17,1,95,Yes,331,1,26/08/2023,BharatPe
T04567,U525,219282.05,transfer,desktop,Bangalore,morning,9,0,38,Yes,304,1,14/06/2022,Others
T04568,U481,109008.67,online,tablet,New York,night,21,1,190,Yes,157,1,14/09/2020,Others
T04569,U183,76134.58,ATM,mobile,Pune,evening,20,0,93,Yes,617,0,20/11/2021,PhonePe
T04570,U930,81005.28,ATM,tablet,Dubai,afternoon,14,1,135,Yes,735,1,30/07/2024,GPay
T04571,U628,277995.34,POS,mobile,New York,morning,9,1,120,Yes,726,1,22/09/2016,Paypal
T04572,U163,189025.27,transfer,desktop,Pune,night,22,0,58,Yes,413,1,07/12/2021,GPay
T04573,U493,87528.54,POS,tablet,Mumbai,afternoon,15,0,173,Yes,975,1,01/02/2024,Others
T04574,U376,221918.34,ATM,desktop,Singapore,morning,6,1,167,No,133,1,03/11/2019,Others
T04575,U112,286157.82,POS,tablet,Dubai,evening,19,1,101,Yes,728,1,29/03/2018,Paypal
T04576,U206,280247.9,ATM,mobile,Bangalore,afternoon,14,0,87,Yes,947,0,24/02/2016,Paypal
T04577,U743,105309.3,ATM,mobile,Chennai,evening,18,0,51,Yes,865,0,28/07/2025,Paytm
T04578,U432,91138.39,ATM,mobile,Singapore,afternoon,15,1,75,Yes,288,1,08/02/2017,Paytm
T04579,U282,63149.45,online,tablet,Mumbai,night,3,0,68,No,347,0,16/01/2023,PhonePe
T04580,U393,69374.0,transfer,mobile,Kolkata,afternoon,13,0,37,Yes,785,1,04/01/2024,Others
T04581,U693,245789.66,POS,desktop,Chennai,morning,6,0,71,Yes,213,0,18/03/2022,BharatPe
T04582,U317,251214.39,transfer,desktop,New York,afternoon,16,1,27,Yes,441,1,23/04/2024,PhonePe
T04583,U898,27247.87,ATM,tablet,Chennai,afternoon,16,0,34,Yes,1000,0,21/06/2018,Others
T04584,U329,240894.22,transfer,tablet,Mumbai,evening,19,0,69,Yes,818,1,06/06/2022,Others
T04585,U312,91718.62,ATM,tablet,Pune,evening,20,0,169,Yes,470,0,17/06/2022,PhonePe
T04586,U564,28195.42,online,tablet,New York,morning,8,1,130,Yes,675,0,01/01/2024,BharatPe
T04587,U991,211254.19,online,desktop,London,afternoon,14,1,114,Yes,122,1,15/10/2020,GPay
T04588,U214,283510.27,online,desktop,Kolkata,night,23,0,127,Yes,582,1,11/01/2016,GPay
T04589,U936,269626.64,online,tablet,Mumbai,morning,6,0,82,Yes,109,0,22/12/2024,Paypal
T04590,U631,80064.7,POS,mobile,Kolkata,afternoon,15,0,99,Yes,678,1,02/08/2022,Paypal
T04591,U684,124257.77,transfer,desktop,Chennai,morning,5,0,168,Yes,193,1,20/09/2020,GPay
T04592,U356,24309.31,ATM,tablet,Singapore,evening,19,1,145,Yes,146,0,22/12/2023,Paytm
T04593,U272,294223.47,ATM,tablet,Dubai,night,4,1,120,Yes,63,1,25/07/2022,PhonePe
T04594,U744,211727.55,POS,mobile,London,night,1,1,10,Yes,544,1,16/12/2022,Paytm
T04595,U305,259683.17,transfer,mobile,Kolkata,night,22,0,66,Yes,123,0,02/08/2016,Others
T04596,U144,68607.47,transfer,mobile,Kolkata,afternoon,12,0,157,Yes,874,1,24/11/2023,Paytm
T04597,U472,122131.37,POS,tablet,New York,afternoon,12,1,111,Yes,243,1,13/07/2021,GPay
T04598,U490,154024.91,online,mobile,Pune,afternoon,15,0,124,Yes,678,1,21/02/2017,BharatPe
T04599,U276,153718.76,online,mobile,Bangalore,morning,8,0,139,Yes,968,1,09/09/2020,Others
T04600,U811,248355.61,POS,desktop,Delhi,morning,7,0,45,Yes,301,0,14/10/2025,GPay
T04601,U979,184836.96,transfer,tablet,London,morning,5,1,162,Yes,192,1,06/08/2020,BharatPe
T04602,U665,7503.71,online,desktop,Chennai,afternoon,12,0,93,No,540,0,16/11/2016,GPay
T04603,U740,59181.89,POS,tablet,Dubai,morning,5,1,34,No,346,0,05/03/2022,GPay
T04604,U727,36433.25,POS,desktop,New York,night,23,1,40,Yes,113,0,13/11/2020,Paytm
T04605,U403,149586.61,POS,desktop,Mumbai,afternoon,16,0,195,No,892,0,22/07/2017,Paypal
T04606,U882,201165.32,ATM,mobile,London,evening,18,1,37,Yes,376,1,06/03/2021,PhonePe
T04607,U513,7593.27,POS,desktop,Singapore,afternoon,13,1,94,Yes,515,0,21/10/2018,Paypal
T04608,U294,202508.89,ATM,desktop,Bangalore,morning,7,0,26,Yes,963,1,13/07/2020,BharatPe
T04609,U565,52528.11,ATM,mobile,London,night,3,1,195,Yes,859,0,18/08/2025,BharatPe
T04610,U564,264251.0,transfer,desktop,London,evening,20,1,198,No,925,1,12/05/2017,Others
T04611,U279,132605.4,ATM,desktop,Bangalore,morning,8,0,64,Yes,924,1,08/03/2023,GPay
T04612,U141,100744.8,POS,tablet,Chennai,night,22,0,61,Yes,271,0,08/06/2019,BharatPe
T04613,U864,90975.54,ATM,mobile,London,morning,5,1,175,Yes,466,0,15/11/2023,BharatPe
T04614,U240,39220.28,POS,desktop,New York,afternoon,12,1,43,Yes,777,0,11/04/2019,BharatPe
T04615,U154,106553.25,ATM,desktop,Mumbai,night,4,0,69,Yes,594,1,10/07/2021,BharatPe
T04616,U317,174489.72,ATM,mobile,Mumbai,afternoon,16,0,144,Yes,996,1,13/04/2017,BharatPe
T04617,U917,16052.48,transfer,tablet,Kolkata,morning,8,0,122,Yes,882,0,16/08/2018,Paypal
T04618,U779,43203.74,ATM,desktop,London,evening,19,1,27,Yes,821,0,11/08/2019,Paytm
T04619,U348,149546.4,POS,desktop,Kolkata,afternoon,14,0,18,Yes,358,0,10/12/2019,Paypal
T04620,U845,266652.94,transfer,mobile,Chennai,morning,10,0,109,Yes,500,0,10/12/2016,Paypal
T04621,U959,68106.05,ATM,mobile,New York,evening,20,1,197,No,213,0,24/05/2023,GPay
T04622,U932,251409.91,online,desktop,Mumbai,morning,9,0,28,Yes,274,1,18/08/2020,Paytm
T04623,U598,252322.43,POS,desktop,Dubai,morning,9,1,76,Yes,205,1,22/12/2023,Paypal
T04624,U216,298656.38,online,tablet,Kolkata,morning,11,0,3,Yes,335,1,11/10/2023,Others
T04625,U849,24767.18,ATM,desktop,Kolkata,afternoon,15,0,48,Yes,169,0,07/09/2019,GPay
T04626,U861,97844.55,online,desktop,Dubai,morning,9,1,181,Yes,999,1,30/11/2023,Paypal
T04627,U121,169443.5,transfer,mobile,London,night,2,1,108,Yes,642,1,17/07/2018,GPay
T04628,U543,109976.63,ATM,desktop,Pune,morning,9,0,61,Yes,118,1,11/11/2020,GPay
T04629,U952,188271.09,online,desktop,Chennai,night,3,0,50,Yes,470,1,01/12/2021,BharatPe
T04630,U818,297845.45,POS,desktop,Dubai,afternoon,16,1,93,Yes,600,1,20/06/2016,Paytm
T04631,U205,34793.05,transfer,mobile,New York,night,22,1,125,Yes,961,0,23/09/2020,BharatPe
T04632,U695,52522.17,ATM,tablet,Bangalore,evening,19,0,84,Yes,48,0,05/11/2023,Others
T04633,U376,249606.16,ATM,tablet,Bangalore,afternoon,12,0,103,Yes,314,0,10/11/2019,Others
T04634,U750,137791.15,POS,desktop,Singapore,morning,7,1,2,Yes,835,1,15/05/2020,GPay
T04635,U627,123902.98,ATM,mobile,Kolkata,night,21,0,57,Yes,180,1,26/09/2016,Paypal
T04636,U232,185226.62,POS,mobile,Chennai,night,0,0,81,Yes,669,1,20/01/2025,Others
T04637,U645,180110.59,transfer,mobile,Dubai,morning,5,1,199,Yes,224,1,15/02/2021,Paypal
T04638,U849,68828.48,online,mobile,Kolkata,afternoon,16,0,49,Yes,447,0,13/11/2020,Others
T04639,U665,259053.2,transfer,tablet,New York,afternoon,15,1,165,Yes,328,1,26/04/2022,BharatPe
T04640,U945,78023.94,online,mobile,Mumbai,morning,5,0,176,Yes,464,1,07/06/2017,Paypal
T04641,U582,119352.16,POS,tablet,Chennai,afternoon,14,0,103,Yes,575,0,03/07/2019,BharatPe
T04642,U762,52952.69,online,mobile,Delhi,morning,7,0,33,Yes,680,1,03/06/2023,Others
T04643,U252,117597.9,transfer,mobile,New York,afternoon,15,1,70,Yes,613,1,03/08/2025,PhonePe
T04644,U293,58143.46,ATM,desktop,Singapore,night,3,1,124,Yes,348,0,19/10/2017,Paypal
T04645,U420,291507.45,ATM,desktop,Singapore,morning,9,1,149,Yes,194,1,04/07/2022,Paytm
T04646,U447,33869.75,POS,mobile,London,night,22,1,42,Yes,136,0,23/09/2025,PhonePe
T04647,U441,277114.02,online,desktop,Singapore,night,23,1,138,No,563,1,19/03/2017,Others
T04648,U351,26638.34,transfer,mobile,Singapore,night,3,1,12,Yes,379,1,20/04/2023,BharatPe
T04649,U593,15153.63,transfer,tablet,New York,afternoon,16,1,199,Yes,278,0,14/05/2017,GPay
T04650,U891,206699.33,online,tablet,Kolkata,night,2,0,92,Yes,381,1,08/07/2019,BharatPe
T04651,U891,54413.21,transfer,mobile,Dubai,night,23,1,67,Yes,60,0,22/07/2021,PhonePe
T04652,U786,236426.62,ATM,mobile,Bangalore,morning,8,0,109,Yes,311,1,20/03/2020,GPay
T04653,U276,61566.86,POS,mobile,Mumbai,afternoon,14,0,99,Yes,615,0,16/12/2025,Others
T04654,U446,21128.31,ATM,tablet,Bangalore,night,23,0,56,Yes,676,0,08/06/2016,Paytm
T04655,U113,8857.56,POS,mobile,Chennai,afternoon,16,0,126,Yes,637,0,24/12/2018,GPay
T04656,U250,169279.62,POS,tablet,Pune,morning,5,0,53,Yes,99,1,15/08/2025,Paypal
T04657,U567,49223.08,transfer,desktop,Delhi,afternoon,15,0,93,Yes,879,0,07/04/2018,Others
T04658,U543,78306.86,transfer,desktop,Pune,morning,11,0,143,Yes,67,0,27/07/2020,Others
T04659,U291,189467.44,ATM,mobile,Delhi,night,21,0,176,Yes,588,0,03/12/2024,Paytm
T04660,U270,165287.87,transfer,tablet,London,morning,8,1,194,Yes,361,1,27/06/2016,GPay
T04661,U941,118680.79,transfer,mobile,New York,night,2,1,101,Yes,33,1,14/05/2018,Paypal
T04662,U574,2498.15,ATM,mobile,Dubai,night,23,1,142,Yes,258,0,20/03/2025,Paypal
T04663,U950,296789.79,POS,tablet,Dubai,night,2,1,143,Yes,244,1,22/10/2021,PhonePe
T04664,U382,156273.73,transfer,desktop,London,evening,20,1,117,Yes,971,1,01/05/2016,GPay
T04665,U645,229397.79,ATM,desktop,Mumbai,morning,7,0,107,Yes,521,0,03/11/2022,Paytm
T04666,U692,15532.48,ATM,mobile,Pune,morning,9,0,39,Yes,106,0,26/06/2019,Paytm
T04667,U992,148952.41,online,mobile,Mumbai,afternoon,16,0,120,Yes,601,0,01/05/2020,PhonePe
T04668,U869,58273.04,ATM,tablet,Chennai,night,4,0,28,Yes,137,0,22/03/2022,Paytm
T04669,U926,193994.31,ATM,tablet,Bangalore,afternoon,12,0,143,Yes,834,1,10/04/2021,Paytm
T04670,U531,277367.42,ATM,tablet,New York,afternoon,12,1,11,Yes,430,1,07/03/2020,PhonePe
T04671,U860,160612.47,online,tablet,Kolkata,morning,6,0,9,Yes,851,1,29/01/2023,PhonePe
T04672,U504,93422.12,transfer,tablet,Dubai,morning,9,1,189,Yes,204,0,01/12/2025,Paypal
T04673,U370,128335.06,POS,desktop,Mumbai,night,3,0,44,Yes,896,1,20/10/2017,PhonePe
T04674,U992,205003.88,POS,desktop,Delhi,afternoon,15,0,19,Yes,511,1,17/01/2022,Paytm
T04675,U689,79968.32,online,tablet,Singapore,night,1,1,148,Yes,366,0,05/01/2020,Paytm
T04676,U478,110472.07,transfer,tablet,New York,evening,17,1,55,Yes,301,1,25/12/2019,BharatPe
T04677,U874,273554.51,transfer,tablet,Delhi,night,3,0,112,Yes,182,1,19/08/2024,Paypal
T04678,U897,80123.18,transfer,tablet,Chennai,evening,20,0,7,Yes,486,1,04/12/2017,BharatPe
T04679,U617,150819.04,online,desktop,Dubai,afternoon,15,1,193,Yes,578,1,16/05/2019,GPay
T04680,U294,285445.24,ATM,desktop,Kolkata,night,21,0,71,Yes,661,0,17/03/2016,Paypal
T04681,U371,5602.62,ATM,desktop,Pune,morning,6,0,146,Yes,966,0,01/03/2017,PhonePe
T04682,U715,238347.27,ATM,tablet,Delhi,afternoon,14,0,11,Yes,51,1,08/05/2024,Others
T04683,U636,90612.08,transfer,tablet,Dubai,morning,6,1,12,Yes,752,1,07/04/2025,Paytm
T04684,U726,77290.63,POS,tablet,Bangalore,morning,7,0,106,No,832,0,02/02/2024,Others
T04685,U775,2162.33,online,desktop,London,morning,11,1,33,Yes,428,0,18/11/2025,Paytm
T04686,U789,261395.78,transfer,mobile,Mumbai,evening,18,0,30,Yes,845,0,26/08/2025,Paypal
T04687,U444,229723.15,POS,mobile,Chennai,night,22,0,61,Yes,138,1,07/06/2020,Paytm
T04688,U974,60338.17,ATM,mobile,Mumbai,night,23,0,195,Yes,535,1,14/01/2017,Paytm
T04689,U276,234362.04,POS,desktop,Mumbai,night,21,0,23,Yes,428,1,25/07/2019,PhonePe
T04690,U558,289501.21,ATM,desktop,Pune,afternoon,13,0,60,Yes,794,1,17/04/2022,BharatPe
T04691,U323,208058.78,ATM,mobile,Dubai,morning,5,1,173,Yes,512,1,05/06/2023,Paytm
T04692,U222,58206.27,ATM,tablet,Kolkata,evening,20,0,98,Yes,819,1,20/08/2023,PhonePe
T04693,U562,194472.53,POS,mobile,Chennai,morning,11,0,173,Yes,671,0,25/07/2023,Others
T04694,U987,198470.39,POS,mobile,Bangalore,morning,7,0,186,Yes,748,0,19/07/2018,BharatPe
T04695,U522,298756.23,ATM,tablet,Singapore,morning,6,1,67,Yes,419,1,15/04/2016,Others
T04696,U932,125210.2,POS,tablet,Singapore,night,23,1,16,Yes,577,1,12/06/2016,GPay
T04697,U513,56103.7,POS,desktop,Delhi,night,22,0,193,Yes,612,0,29/11/2016,BharatPe
T04698,U714,57582.95,online,mobile,Bangalore,night,22,0,189,No,884,0,03/11/2017,GPay
T04699,U476,40386.3,online,mobile,Singapore,afternoon,12,1,60,No,588,0,16/10/2021,Others
T04700,U491,265504.71,ATM,tablet,Mumbai,morning,11,0,193,Yes,160,0,26/06/2023,PhonePe
T04701,U384,209665.37,ATM,tablet,Singapore,afternoon,15,1,55,Yes,483,1,01/12/2016,Paytm
T04702,U202,235099.28,ATM,mobile,Mumbai,afternoon,16,0,191,Yes,730,0,12/05/2019,Paytm
T04703,U595,136006.92,POS,mobile,Chennai,afternoon,13,0,26,Yes,256,1,07/11/2024,BharatPe
T04704,U865,107589.91,ATM,mobile,Bangalore,morning,5,0,164,Yes,941,0,05/07/2017,Paypal
T04705,U863,292591.16,POS,mobile,Kolkata,afternoon,14,0,44,Yes,560,0,08/06/2021,PhonePe
T04706,U367,273436.46,POS,tablet,Mumbai,evening,18,0,86,Yes,657,1,18/02/2025,PhonePe
T04707,U977,242631.8,transfer,desktop,Kolkata,morning,8,0,118,Yes,484,0,02/03/2021,Paypal
T04708,U667,289285.04,POS,desktop,Bangalore,afternoon,15,0,11,Yes,189,1,26/08/2020,PhonePe
T04709,U540,188775.45,ATM,mobile,Singapore,night,21,1,181,No,832,1,01/11/2024,Others
T04710,U134,134753.1,POS,tablet,Kolkata,afternoon,14,0,70,Yes,844,1,31/03/2020,GPay
T04711,U717,177163.76,transfer,tablet,New York,afternoon,15,1,184,Yes,207,1,11/08/2025,Paypal
T04712,U859,248321.85,transfer,desktop,Pune,afternoon,16,0,130,Yes,791,1,21/04/2020,GPay
T04713,U317,265780.75,online,mobile,Dubai,night,23,1,49,Yes,825,1,27/07/2025,Others
T04714,U119,105169.13,ATM,desktop,Bangalore,night,2,0,62,Yes,535,1,07/11/2023,Paytm
T04715,U337,42186.85,transfer,desktop,Dubai,night,3,1,87,Yes,520,1,04/09/2019,BharatPe
T04716,U275,239155.78,online,desktop,Singapore,evening,17,1,29,Yes,852,1,11/08/2024,Paypal
T04717,U224,61058.83,transfer,tablet,Pune,afternoon,15,0,106,Yes,150,0,16/08/2024,GPay
T04718,U537,286458.87,online,mobile,London,night,3,1,164,Yes,740,1,01/01/2016,GPay
T04719,U128,161484.02,ATM,desktop,Kolkata,night,2,0,159,Yes,812,1,27/03/2024,Paytm
T04720,U349,196280.96,transfer,desktop,Singapore,afternoon,16,1,68,Yes,727,1,01/05/2016,Paytm
T04721,U471,163212.2,POS,mobile,Delhi,afternoon,13,0,17,Yes,372,1,07/06/2020,Paypal
T04722,U639,276481.21,transfer,mobile,Delhi,evening,18,0,4,Yes,637,1,26/08/2018,BharatPe
T04723,U175,100453.84,POS,desktop,Bangalore,morning,5,0,21,Yes,634,1,28/09/2019,Paypal
T04724,U506,6768.28,transfer,tablet,New York,afternoon,15,1,55,Yes,959,0,09/09/2021,GPay
T04725,U570,185240.2,POS,mobile,Delhi,evening,18,0,154,Yes,496,1,13/07/2018,Paytm
T04726,U407,72923.98,online,mobile,Bangalore,night,22,0,99,Yes,302,1,09/07/2020,Others
T04727,U899,112973.67,POS,mobile,New York,morning,5,1,61,Yes,872,1,19/10/2020,PhonePe
T04728,U152,201471.15,ATM,mobile,Mumbai,evening,20,0,61,Yes,168,0,02/05/2025,GPay
T04729,U938,281130.4,transfer,desktop,Bangalore,afternoon,15,0,181,Yes,378,1,10/09/2021,GPay
T04730,U431,161468.1,transfer,tablet,Kolkata,night,21,0,2,Yes,203,0,08/03/2021,BharatPe
T04731,U295,221805.18,transfer,tablet,London,night,4,1,188,Yes,151,1,02/08/2016,Paytm
T04732,U977,2855.09,online,desktop,Pune,evening,17,0,110,Yes,329,0,04/09/2019,Paytm
T04733,U197,140560.0,POS,desktop,London,morning,10,1,70,Yes,448,1,19/07/2021,Paytm
T04734,U549,159383.06,transfer,desktop,Singapore,morning,9,1,91,Yes,359,1,26/04/2019,Others
T04735,U517,47149.13,ATM,mobile,London,night,2,1,163,Yes,231,0,22/06/2022,PhonePe
T04736,U848,91612.51,online,tablet,Pune,night,23,0,172,Yes,944,1,25/07/2018,Paytm
T04737,U896,151376.19,transfer,desktop,Singapore,morning,9,1,179,Yes,71,1,03/12/2021,Paytm
T04738,U895,95342.73,transfer,desktop,Bangalore,night,4,0,197,Yes,529,0,07/12/2021,GPay
T04739,U434,245944.86,transfer,tablet,Mumbai,afternoon,15,0,121,Yes,158,1,17/02/2018,Paypal
T04740,U846,3134.54,transfer,tablet,New York,night,1,1,30,Yes,792,1,16/03/2020,BharatPe
T04741,U309,243991.85,transfer,mobile,Bangalore,afternoon,15,0,108,Yes,887,1,16/01/2021,PhonePe
T04742,U549,280312.0,ATM,tablet,Singapore,afternoon,15,1,61,Yes,943,1,27/10/2021,Paytm
T04743,U367,277681.27,ATM,tablet,Chennai,morning,8,0,48,Yes,909,0,21/04/2021,GPay
T04744,U815,89630.65,transfer,tablet,Mumbai,evening,18,0,83,Yes,581,1,30/10/2017,BharatPe
T04745,U642,64668.92,POS,mobile,Dubai,morning,8,1,134,Yes,59,0,22/05/2020,Paypal
T04746,U102,188293.69,transfer,tablet,London,morning,5,1,61,No,571,1,04/09/2020,Paypal
T04747,U728,204393.18,online,desktop,Singapore,night,2,1,133,Yes,186,1,05/02/2024,Paypal
T04748,U854,32882.26,transfer,tablet,Chennai,morning,11,0,81,Yes,674,0,19/05/2020,PhonePe
T04749,U864,157697.47,online,tablet,Mumbai,night,0,0,95,Yes,309,1,24/09/2025,PhonePe
T04750,U768,26628.14,online,desktop,Bangalore,morning,11,0,48,Yes,60,0,17/07/2019,BharatPe
T04751,U643,196721.67,online,tablet,New York,night,4,1,32,Yes,334,1,02/04/2023,BharatPe
T04752,U975,83426.86,online,desktop,Chennai,morning,7,0,157,Yes,277,0,19/07/2017,Paytm
T04753,U408,230664.42,POS,mobile,Pune,afternoon,14,0,109,Yes,703,1,18/11/2025,Others
T04754,U602,257572.55,transfer,tablet,Chennai,evening,18,0,84,Yes,659,1,13/07/2024,GPay
T04755,U321,267882.77,ATM,tablet,New York,evening,20,1,143,Yes,583,1,23/07/2022,Others
T04756,U824,85140.62,transfer,mobile,Chennai,evening,19,0,191,Yes,809,0,27/10/2017,BharatPe
T04757,U302,154792.5,transfer,tablet,Chennai,afternoon,16,0,74,No,576,0,16/07/2018,Paypal
T04758,U879,211373.49,ATM,tablet,Chennai,night,0,0,101,Yes,59,1,04/04/2022,Paytm
T04759,U921,33414.06,transfer,mobile,Mumbai,night,0,0,80,Yes,680,1,13/11/2025,GPay
T04760,U828,242568.21,ATM,desktop,Dubai,afternoon,12,1,127,Yes,774,1,29/01/2021,PhonePe
T04761,U525,218224.0,ATM,mobile,Kolkata,morning,8,0,111,Yes,826,0,06/02/2019,Others
T04762,U123,266520.03,POS,tablet,Bangalore,afternoon,14,0,100,Yes,56,1,20/12/2016,PhonePe
T04763,U132,249655.89,online,desktop,Chennai,night,2,0,168,Yes,984,1,16/12/2024,PhonePe
T04764,U141,285091.56,online,mobile,Mumbai,evening,17,0,127,Yes,107,1,09/05/2024,PhonePe
T04765,U309,156693.47,POS,desktop,London,night,21,1,53,Yes,512,1,09/04/2019,Paytm
T04766,U510,128856.4,transfer,mobile,London,afternoon,16,1,106,Yes,406,1,01/09/2022,Paypal
T04767,U697,148014.29,POS,mobile,London,evening,19,1,127,Yes,552,1,22/11/2020,BharatPe
T04768,U528,113716.05,online,mobile,Mumbai,evening,20,0,79,Yes,616,0,12/06/2017,Paypal
T04769,U209,223103.95,POS,mobile,Chennai,evening,19,0,107,Yes,611,0,21/07/2022,PhonePe
T04770,U591,117527.36,POS,mobile,Dubai,night,23,1,92,Yes,980,1,13/08/2023,GPay
T04771,U685,282663.76,transfer,tablet,London,night,21,1,83,Yes,257,1,10/11/2022,GPay
T04772,U997,295772.87,online,tablet,Dubai,morning,5,1,102,Yes,300,1,31/08/2016,Others
T04773,U492,290938.41,POS,mobile,New York,evening,17,1,84,Yes,876,1,06/09/2022,Paytm
T04774,U118,80021.2,online,desktop,London,morning,8,1,181,Yes,342,1,29/02/2024,Paypal
T04775,U368,297069.8,POS,tablet,Delhi,evening,18,0,159,Yes,623,0,07/03/2024,GPay
T04776,U464,34532.46,POS,desktop,Delhi,evening,20,0,177,No,684,0,25/05/2023,BharatPe
T04777,U832,290926.53,POS,mobile,Mumbai,morning,10,0,97,No,285,0,30/08/2020,Others
T04778,U307,12551.93,transfer,desktop,Kolkata,night,3,0,40,Yes,906,1,22/06/2024,Paytm
T04779,U444,253975.91,ATM,tablet,Singapore,evening,20,1,92,Yes,855,1,09/08/2024,Paytm
T04780,U883,15707.89,transfer,desktop,Mumbai,afternoon,16,0,115,Yes,99,0,31/01/2023,Others
T04781,U952,3105.74,ATM,mobile,Chennai,morning,6,0,34,Yes,752,0,28/06/2020,Paypal
T04782,U360,49412.65,online,tablet,Pune,morning,7,0,62,Yes,361,0,29/07/2017,Others
T04783,U352,29401.82,transfer,mobile,Chennai,night,22,0,86,Yes,797,0,07/12/2016,Paypal
T04784,U476,194284.33,POS,desktop,Pune,evening,18,0,49,Yes,840,0,18/08/2017,Others
T04785,U496,3174.55,POS,desktop,Bangalore,night,4,0,152,Yes,952,0,15/10/2023,PhonePe
T04786,U840,193780.44,ATM,desktop,London,morning,11,1,137,Yes,157,1,11/12/2024,Paytm
T04787,U941,38631.15,ATM,tablet,Singapore,night,21,1,103,No,480,0,25/10/2021,BharatPe
T04788,U655,35973.41,transfer,mobile,Singapore,night,21,1,7,Yes,968,0,03/02/2022,Paypal
T04789,U293,66327.06,POS,desktop,Chennai,evening,17,0,147,Yes,828,0,31/05/2021,Others
T04790,U265,45427.23,POS,desktop,Pune,morning,8,0,77,Yes,734,0,18/07/2018,GPay
T04791,U735,10187.98,transfer,desktop,Mumbai,night,3,0,134,Yes,649,1,27/03/2023,Paytm
T04792,U579,154224.61,ATM,mobile,London,morning,6,1,111,Yes,580,1,16/06/2017,Paypal
T04793,U645,145070.78,online,mobile,London,night,0,1,84,Yes,41,1,05/01/2016,Paypal
T04794,U129,253940.17,online,desktop,Bangalore,night,22,0,196,Yes,912,1,10/04/2023,PhonePe
T04795,U944,91356.25,transfer,mobile,Dubai,afternoon,13,1,138,No,45,1,29/09/2024,Paytm
T04796,U699,179624.25,online,desktop,Chennai,evening,18,0,21,Yes,499,0,18/01/2022,GPay
T04797,U698,177558.58,online,mobile,Singapore,morning,10,1,66,Yes,603,1,25/05/2025,Others
T04798,U732,120177.92,transfer,mobile,Kolkata,night,23,0,56,Yes,262,1,24/10/2020,GPay
T04799,U425,22860.52,online,desktop,Singapore,night,23,1,35,Yes,692,0,02/02/2025,Paypal
T04800,U239,173151.87,online,desktop,Pune,night,4,0,137,Yes,868,1,06/07/2023,GPay
T04801,U483,73575.85,transfer,mobile,Chennai,night,23,0,11,Yes,931,1,14/05/2022,BharatPe
T04802,U549,220744.87,online,desktop,Delhi,morning,11,0,40,Yes,482,1,08/10/2021,PhonePe
T04803,U985,267463.39,ATM,mobile,Pune,afternoon,16,0,82,Yes,854,0,29/10/2024,Paypal
T04804,U176,39177.87,online,mobile,Dubai,afternoon,12,1,120,Yes,375,0,18/11/2021,PhonePe
T04805,U805,298541.17,ATM,desktop,Dubai,night,21,1,145,No,727,1,28/12/2020,Paytm
T04806,U511,277566.74,POS,tablet,Kolkata,night,1,0,149,Yes,585,0,10/07/2019,GPay
T04807,U280,221097.73,ATM,mobile,Dubai,night,3,1,86,Yes,253,1,20/02/2025,Paytm
